route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10,Weekdays,2109937,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109945,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109999,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109958,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2110000,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109964,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109997,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109976,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109998,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109961,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109962,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109974,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109975,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109982,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109991,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109971,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109972,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109973,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109940,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109939,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109990,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109980,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109965,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109959,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109977,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109978,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109968,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109960,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109993,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109994,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109979,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109963,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109981,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109947,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109946,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109948,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109949,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109950,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109951,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109952,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109953,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109954,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109966,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109970,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109988,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109989,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109996,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109967,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109943,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109969,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109992,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2109983,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109984,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109985,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109986,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Weekdays,2109987,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109941,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109942,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109944,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109995,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109938,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109957,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Weekdays,2109955,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Weekdays,2109956,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110099,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110087,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110086,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110085,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110084,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110083,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110082,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110078,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110081,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110077,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110080,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110075,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110079,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,EXP-628,2196084,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Saturday,2110076,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,EXP-628,2196085,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Saturday,2110098,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,EXP-628,2196086,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Saturday,2110073,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,EXP-628,2196087,10 METRO LIGHT RAIL VIA AIRPORT,0,1073,10_EB01
10,Saturday,2110097,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,EXP-628,2196088,10 METRO LIGHT RAIL VIA AIRPORT,0,1074,10_EB01
10,Saturday,2110074,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110096,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110072,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110095,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110071,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110094,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,EXP-987,2196915,10 METRO LIGHT RAIL VIA AIRPORT,0,1076,10_EB01
10,Saturday,2110070,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,EXP-987,2196916,10 METRO LIGHT RAIL VIA AIRPORT,0,1075,10_EB01
10,Saturday,2110093,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,EXP-987,2196917,10 METRO LIGHT RAIL VIA AIRPORT,0,1076,10_EB01
10,Saturday,2110069,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,EXP-987,2196918,10 METRO LIGHT RAIL VIA AIRPORT,0,1075,10_EB01
10,Saturday,2110092,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,EXP-987,2196919,10 METRO LIGHT RAIL VIA AIRPORT,0,1076,10_EB01
10,Saturday,2110068,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110091,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110067,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110090,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110066,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110089,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110065,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Saturday,2110088,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Saturday,2110064,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110170,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110158,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110157,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110156,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110155,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110154,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110153,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110149,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110152,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110148,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110151,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110146,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110150,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110147,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110169,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110144,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110168,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110145,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110167,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110143,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110166,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110142,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110165,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110141,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110164,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110140,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110163,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110139,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110162,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110138,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110161,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110137,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110160,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110136,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Sunday,2110159,10 METRO LIGHT RAIL VIA AIRPORT,0,1072,10_EB01
10,Sunday,2110135,10 METRO LIGHT RAIL VIA AIRPORT,0,1071,10_EB01
10,Weekdays,2110001,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110002,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110030,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110063,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110031,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110007,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110008,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110003,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110004,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110040,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110014,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110018,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110019,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110020,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110021,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110053,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110054,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110034,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110035,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110042,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110043,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110012,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110056,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110057,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110058,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110051,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110052,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110036,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110016,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110017,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110039,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110047,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110041,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110015,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110038,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110055,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110011,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110025,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110026,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110032,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110033,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110022,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110023,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110024,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110061,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110060,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110046,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110048,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110013,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110027,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110028,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110044,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Weekdays,2110045,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Weekdays,2110037,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110005,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110006,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110059,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110009,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110062,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110010,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110049,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Weekdays,2110050,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Weekdays,2110029,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2110134,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110112,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110111,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110110,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110109,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110108,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110107,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110106,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110105,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110104,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110103,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110102,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,EXP-628,2196089,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2110101,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,EXP-628,2196090,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Saturday,2110100,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,EXP-628,2196091,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2110133,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,EXP-628,2196092,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1074,10_WB01
10,Saturday,2110132,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,EXP-628,2196093,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1073,10_WB01
10,Saturday,2110131,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110130,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110129,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110128,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110127,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110126,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,EXP-987,2196920,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1075,10_WB01
10,Saturday,2110125,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,EXP-987,2196921,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1076,10_WB01
10,Saturday,2110124,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,EXP-987,2196922,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1075,10_WB01
10,Saturday,2110123,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,EXP-987,2196923,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1076,10_WB01
10,Saturday,2110122,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,EXP-987,2196924,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1075,10_WB01
10,Saturday,2110121,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110120,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110119,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110118,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110117,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110116,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110115,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Saturday,2110114,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Saturday,2110113,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110205,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110183,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110182,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110181,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110180,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110179,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110178,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110177,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110176,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110175,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110174,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110173,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110172,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110171,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110204,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110203,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110202,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110201,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110200,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110199,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110198,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110197,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110196,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110195,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110194,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110193,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110192,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110191,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110190,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110189,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110188,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110187,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110186,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
10,Sunday,2110185,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1071,10_WB01
10,Sunday,2110184,10 SANTA CLARA CALTRAIN VIA AIRPORT,1,1072,10_WB01
12,Saturday,2110562,12 EASTRIDGE VIA FLEA MKT,0,2603,12_EB01
12,Saturday,2110561,12 EASTRIDGE VIA FLEA MKT,0,1271,12_EB01
